language,language_name,rank,word
gl,Galician,236,aguantar
gl,Galician,237,diferente
gl,Galician,238,americano
gl,Galician,239,pouco
gl,Galician,240,antes
gl,Galician,241,nunca
gl,Galician,242,palabra
gl,Galician,243,feito
gl,Galician,244,certo
gl,Galician,245,ler
gl,Galician,246,calquera cousa
gl,Galician,247,nada
gl,Galician,248,seguro
gl,Galician,249,pequenas
gl,Galician,250,mes
gl,Galician,251,programa
gl,Galician,252,pode ser
gl,Galician,253,certo
gl,Galician,254,baixo
gl,Galician,255,negocio
gl,Galician,256,casa
gl,Galician,257,amable
gl,Galician,258,parar
gl,Galician,259,pagar
gl,Galician,260,estudar
gl,Galician,261,xa que
gl,Galician,262,asunto
gl,Galician,263,nome
gl,Galician,264,idea
gl,Galician,265,cuarto
gl,Galician,266,por cento
gl,Galician,267,lonxe
gl,Galician,268,lonxe
gl,Galician,269,lei
gl,Galician,270,en realidade
gl,Galician,271,grande
gl,Galician,272,aínda que
gl,Galician,273,proporcionar
gl,Galician,274,perder
gl,Galician,275,poder
gl,Galician,276,neno
gl,Galician,277,guerra
gl,Galician,278,entender
gl,Galician,279,cabeza
gl,Galician,280,nai
gl,Galician,281,real
gl,Galician,282,mellor
gl,Galician,283,equipo
gl,Galician,284,ollo
gl,Galician,285,longo
gl,Galician,286,longo
gl,Galician,287,lado
gl,Galician,288,auga
gl,Galician,289,mozos
gl,Galician,290,agardar
gl,Galician,291,ben
gl,Galician,292,ambos
gl,Galician,293,aínda
gl,Galician,294,despois
gl,Galician,295,coñecer
gl,Galician,296,servizo
gl,Galician,297,área
gl,Galician,298,importante
gl,Galician,299,persoa
gl,Galician,300,ola
gl,Galician,301,grazas
gl,Galician,302,moito
gl,Galician,303,alguén
gl,Galician,304,fin
gl,Galician,305,cambiar
gl,Galician,306,con todo
gl,Galician,307,só
gl,Galician,308,arredor
gl,Galician,309,hora
gl,Galician,310,todo
gl,Galician,311,nacional
gl,Galician,312,catro
gl,Galician,313,liña
gl,Galician,314,rapaza
gl,Galician,315,arredor
gl,Galician,316,ver
gl,Galician,317,ata que
gl,Galician,318,pai
gl,Galician,319,senta
gl,Galician,320,crear
gl,Galician,321,información
gl,Galician,322,coche
gl,Galician,323,aprender
gl,Galician,324,menos
gl,Galician,325,xa
gl,Galician,326,matar
gl,Galician,327,minuto
gl,Galician,328,festa
gl,Galician,329,incluír
gl,Galician,330,estar
gl,Galician,331,xuntos
gl,Galician,332,atrás
gl,Galician,333,segue
gl,Galician,334,saúde
gl,Galician,335,lembrar
gl,Galician,336,moitas veces
gl,Galician,337,razón
gl,Galician,338,falar
gl,Galician,339,hai
gl,Galician,340,conxunto
gl,Galician,341,negro
gl,Galician,342,membro
gl,Galician,343,comunidade
gl,Galician,344,unha vez
gl,Galician,345,sociais
gl,Galician,346,noticias
gl,Galician,347,permitir
gl,Galician,348,gañar
gl,Galician,349,corpo
gl,Galician,350,levar
gl,Galician,351,continuar
gl,Galician,352,se
gl,Galician,353,suficiente
gl,Galician,354,gastar
gl,Galician,355,nivel
gl,Galician,356,capaz
gl,Galician,357,político
gl,Galician,358,case
gl,Galician,359,neno
gl,Galician,360,universidade
gl,Galician,361,antes
gl,Galician,362,quedar
gl,Galician,363,engadir
gl,Galician,364,máis tarde
gl,Galician,365,cambiar
gl,Galician,366,cinco
gl,Galician,367,probablemente
gl,Galician,368,centro
gl,Galician,369,entre
gl,Galician,370,cara
gl,Galician,371,público
gl,Galician,372,morrer
gl,Galician,373,comida
gl,Galician,374,outra cousa
gl,Galician,375,historia
gl,Galician,376,mercar
gl,Galician,377,resultado
gl,Galician,378,mañá
gl,Galician,379,apagado
gl,Galician,380,pai
gl,Galician,381,oficina
gl,Galician,382,curso
gl,Galician,383,enviar
gl,Galician,384,investigación
gl,Galician,385,andar
gl,Galician,386,porta
gl,Galician,387,branco
gl,Galician,388,varios
gl,Galician,389,tribunal
gl,Galician,390,casa
gl,Galician,391,medrar
gl,Galician,392,mellor
gl,Galician,393,aberto
gl,Galician,394,momento
gl,Galician,395,incluíndo
gl,Galician,396,considerar
gl,Galician,397,ambos
gl,Galician,398,tal
gl,Galician,399,pouco
gl,Galician,400,dentro
gl,Galician,401,segundo
gl,Galician,402,tarde
gl,Galician,403,rúa
gl,Galician,404,gratuíto
gl,Galician,405,mellor
gl,Galician,406,todos
gl,Galician,407,política
gl,Galician,408,táboa
gl,Galician,409,perdón
gl,Galician,410,coidado
gl,Galician,411,baixo
gl,Galician,412,humano
gl,Galician,413,por favor
gl,Galician,414,esperanza
gl,Galician,415,Verdade
gl,Galician,416,proceso
gl,Galician,417,profesor
gl,Galician,418,datos
gl,Galician,419,oferta
gl,Galician,420,morte
gl,Galician,421,enteiro
gl,Galician,422,experiencia
gl,Galician,423,plan
gl,Galician,424,fácil
gl,Galician,425,educación
gl,Galician,426,construír
gl,Galician,427,esperar
gl,Galician,428,caer
gl,Galician,429,el mesmo
gl,Galician,430,idade
gl,Galician,431,duro
gl,Galician,432,sentido
gl,Galician,433,a través
gl,Galician,434,mostrar
gl,Galician,435,cedo
gl,Galician,436,facultade
gl,Galician,437,música
gl,Galician,438,aparecer
gl,Galician,439,mente
gl,Galician,440,clase
gl,Galician,441,policía
gl,Galician,442,usar
gl,Galician,443,efecto
gl,Galician,444,tempada
gl,Galician,445,Imposto
gl,Galician,446,corazón
gl,Galician,447,fillo
gl,Galician,448,art
gl,Galician,449,posible
gl,Galician,450,atender
gl,Galician,451,romper
gl,Galician,452,aínda que
gl,Galician,453,fin
gl,Galician,454,mercado
gl,Galician,455,mesmo
gl,Galician,456,aire
gl,Galician,457,forza
gl,Galician,458,esixir
gl,Galician,459,pé
gl,Galician,460,arriba
gl,Galician,461,escoita
gl,Galician,462,de acordo
gl,Galician,463,segundo
gl,Galician,464,calquera
gl,Galician,465,bebé
gl,Galician,466,mal
gl,Galician,467,amor
gl,Galician,468,cortar
gl,Galician,469,decidir
gl,Galician,470,republicano
gl,Galician,471,cheo
gl,Galician,472,detrás
gl,Galician,473,pasar
gl,Galician,474,interese
gl,Galician,475,ás veces
gl,Galician,476,seguridade
gl,Galician,477,comer
gl,Galician,478,informe
gl,Galician,479,control
gl,Galician,480,taxa
gl,Galician,481,local
gl,Galician,482,suxerir
gl,Galician,483,informe
gl,Galician,484,nación
gl,Galician,485,vender
gl,Galician,486,acción
gl,Galician,487,apoiar
gl,Galician,488,esposa
gl,Galician,489,decisión
gl,Galician,490,recibir
gl,Galician,491,valor
gl,Galician,492,base
gl,Galician,493,escoller
gl,Galician,494,teléfono
gl,Galician,495,grazas
gl,Galician,496,evento
gl,Galician,497,conducir
gl,Galician,498,forte
gl,Galician,499,chegar
gl,Galician,500,permanecer
gl,Galician,501,explicar
gl,Galician,502,sitio
gl,Galician,503,bater
gl,Galician,504,tirar
gl,Galician,505,igrexa
gl,Galician,506,modelo
gl,Galician,507,quizais
gl,Galician,508,relación
gl,Galician,509,seis
gl,Galician,510,ben
gl,Galician,511,película
gl,Galician,512,campo
gl,Galician,513,elevar
gl,Galician,514,menos
gl,Galician,515,xogador
gl,Galician,516,parella
gl,Galician,517,millóns
gl,Galician,518,eles mesmos
gl,Galician,519,rexistro
gl,Galician,520,especialmente
gl,Galician,521,diferenza
gl,Galician,522,luz
gl,Galician,523,desenvolvemento
gl,Galician,524,federal
gl,Galician,525,antigo
gl,Galician,526,papel
gl,Galician,527,fermosa
gl,Galician,528,eu mesmo
gl,Galician,529,vista
gl,Galician,530,prezo
gl,Galician,531,esforzo
gl,Galician,532,agradable
gl,Galician,533,bastante
gl,Galician,534,xunto
gl,Galician,535,voz
gl,Galician,536,finalmente
gl,Galician,537,departamento
gl,Galician,538,tampouco
gl,Galician,539,cara a
gl,Galician,540,líder
gl,Galician,541,porque
gl,Galician,542,foto
gl,Galician,543,desgaste
gl,Galician,544,espazo
gl,Galician,545,proxecto
gl,Galician,546,volver
gl,Galician,547,posición
gl,Galician,548,especial
gl,Galician,549,millóns
gl,Galician,550,película
gl,Galician,551,necesidade
gl,Galician,552,maior
gl,Galician,553,tipo
gl,Galician,554,cidade
gl,Galician,555,artigo
gl,Galician,556,estrada
gl,Galician,557,forma
gl,Galician,558,casualidade
gl,Galician,559,droga
gl,Galician,560,económico
gl,Galician,561,situación
gl,Galician,562,escoller
gl,Galician,563,práctica
gl,Galician,564,causa
gl,Galician,565,feliz
gl,Galician,566,ciencia
gl,Galician,567,únete
gl,Galician,568,ensinar
gl,Galician,569,cedo
gl,Galician,570,desenvolver
gl,Galician,571,compartir
gl,Galician,572,ti mesmo
gl,Galician,573,levar
gl,Galician,574,claro
gl,Galician,575,irmán
gl,Galician,576,materia
gl,Galician,577,mortos
gl,Galician,578,imaxe
gl,Galician,579,estrela
gl,Galician,580,custo
gl,Galician,581,sinxelamente
gl,Galician,582,publicación
gl,Galician,583,sociedade
gl,Galician,584,imaxe
gl,Galician,585,peza
gl,Galician,586,papel
gl,Galician,587,enerxía
gl,Galician,588,persoal
gl,Galician,589,edificio
gl,Galician,590,militar
gl,Galician,591,aberto
gl,Galician,592,doutor
gl,Galician,593,actividade
gl,Galician,594,exactamente
gl,Galician,595,americano
gl,Galician,596,medios
gl,Galician,597,señorita
gl,Galician,598,probas
gl,Galician,599,produto
gl,Galician,600,darse conta
gl,Galician,601,gardar
gl,Galician,602,brazo
gl,Galician,603,tecnoloxía
gl,Galician,604,coller
gl,Galician,605,comentar
gl,Galician,606,mirar
gl,Galician,607,termo
gl,Galician,608,cor
gl,Galician,609,cuberta
gl,Galician,610,describir
gl,Galician,611,adiviña
gl,Galician,612,elección
gl,Galician,613,fonte
gl,Galician,614,mamá
gl,Galician,615,en breve
gl,Galician,616,director
gl,Galician,617,internacional
gl,Galician,618,regra
gl,Galician,619,campaña
gl,Galician,620,chan
gl,Galician,621,elección
gl,Galician,622,cara
gl,Galician,623,uh
gl,Galician,624,comprobar
gl,Galician,625,páxina
gl,Galician,626,loitar
gl,Galician,627,en si
gl,Galician,628,proba
gl,Galician,629,paciente
gl,Galician,630,producir
gl,Galician,631,certo
gl,Galician,632,o que sexa
gl,Galician,633,metade
gl,Galician,634,vídeo
gl,Galician,635,apoiar
gl,Galician,636,tirar
gl,Galician,637,terceiro
gl,Galician,638,coidado
gl,Galician,639,descanso
gl,Galician,640,recente
gl,Galician,641,dispoñible
gl,Galician,642,paso
gl,Galician,643,listo
gl,Galician,644,oportunidade
gl,Galician,645,Oficial
gl,Galician,646,aceite
gl,Galician,647,chamar
gl,Galician,648,organización
gl,Galician,649,personaxe
gl,Galician,650,solteira
gl,Galician,651,actual
gl,Galician,652,probable
gl,Galician,653,comarca
gl,Galician,654,futuro
gl,Galician,655,papá
gl,Galician,656,cuxo
gl,Galician,657,menos
gl,Galician,658,disparar
gl,Galician,659,industria
gl,Galician,660,segundo
gl,Galician,661,lista
gl,Galician,662,xeral
gl,Galician,663,cousas
gl,Galician,664,figura
gl,Galician,665,atención
gl,Galician,666,esquece
gl,Galician,667,risco
gl,Galician,668,non
gl,Galician,669,foco
gl,Galician,670,curto
gl,Galician,671,lume
gl,Galician,672,can
gl,Galician,673,vermello
gl,Galician,674,cabelo
gl,Galician,675,punto
gl,Galician,676,condición
gl,Galician,677,muro
gl,Galician,678,filla
gl,Galician,679,antes
gl,Galician,680,trato
gl,Galician,681,autor
gl,Galician,682,verdade
gl,Galician,683,sobre
gl,Galician,684,marido
gl,Galician,685,período
gl,Galician,686,serie
gl,Galician,687,orde
gl,Galician,688,oficial
gl,Galician,689,pechar
gl,Galician,690,terra
gl,Galician,691,Nota
gl,Galician,692,ordenador
gl,Galician,693,pensou
gl,Galician,694,economía
gl,Galician,695,obxectivo
gl,Galician,696,banco
gl,Galician,697,comportamento
gl,Galician,698,son
gl,Galician,699,trato
gl,Galician,700,certamente
gl,Galician,701,case
gl,Galician,702,Aumentar
gl,Galician,703,actuar
gl,Galician,704,norte
gl,Galician,705,ben
gl,Galician,706,sangue
gl,Galician,707,cultura
gl,Galician,708,médico
gl,Galician,709,Ok
gl,Galician,710,todos
gl,Galician,711,arriba
gl,Galician,712,difícil
gl,Galician,713,pechar
gl,Galician,714,lingua
gl,Galician,715,fiestra
gl,Galician,716,resposta
gl,Galician,717,poboación
gl,Galician,718,mentira
gl,Galician,719,árbore
gl,Galician,720,parque
gl,Galician,721,traballador
gl,Galician,722,sorteo
gl,Galician,723,plan
gl,Galician,724,soltar
gl,Galician,725,Empurrón
gl,Galician,726,terra
gl,Galician,727,causa
gl,Galician,728,por
gl,Galician,729,privado
gl,Galician,730,esta noite
gl,Galician,731,carreira
gl,Galician,732,que
gl,Galician,733,letra
gl,Galician,734,outra
gl,Galician,735,arma
gl,Galician,736,sinxelo
gl,Galician,737,curso
gl,Galician,738,marabilla
gl,Galician,739,implicar
gl,Galician,740,inferno
gl,Galician,741,pobre
gl,Galician,742,cada un
gl,Galician,743,resposta
gl,Galician,744,natureza
gl,Galician,745,administración
gl,Galician,746,común
gl,Galician,747,non
gl,Galician,748,duro
gl,Galician,749,mensaxe
gl,Galician,750,canción
gl,Galician,751,gozar
gl,Galician,752,semellante
gl,Galician,753,congreso
gl,Galician,754,ataque
gl,Galician,755,pasado
gl,Galician,756,quente
gl,Galician,757,buscar
gl,Galician,758,cantidade
gl,Galician,759,análise
gl,Galician,760,tenda
gl,Galician,761,defensa
gl,Galician,762,factura
gl,Galician,763,como
gl,Galician,764,célula
gl,Galician,765,lonxe
gl,Galician,766,rendemento
gl,Galician,767,hospital
gl,Galician,768,cama
gl,Galician,769,taboleiro
gl,Galician,770,protexer
gl,Galician,771,século
gl,Galician,772,verán
gl,Galician,773,material
gl,Galician,774,individual
gl,Galician,775,recentemente
gl,Galician,776,exemplo
gl,Galician,777,representar
gl,Galician,778,encher
gl,Galician,779,estado
gl,Galician,780,lugar
gl,Galician,781,animal
gl,Galician,782,fallar
gl,Galician,783,factor
gl,Galician,784,natural
gl,Galician,785,señor
gl,Galician,786,axencia
gl,Galician,787,normalmente
gl,Galician,788,significativo
gl,Galician,789,axuda
gl,Galician,790,capacidade
gl,Galician,791,milla
gl,Galician,792,declaración
gl,Galician,793,enteiro
gl,Galician,794,demócrata
gl,Galician,795,piso
gl,Galician,796,grave
gl,Galician,797,carreira
gl,Galician,798,dólar
gl,Galician,799,votar
gl,Galician,800,sexo
gl,Galician,801,comparar
gl,Galician,802,sur
gl,Galician,803,adiante
gl,Galician,804,tema
gl,Galician,805,financeira
gl,Galician,806,identificar
gl,Galician,807,fermosa
gl,Galician,808,década
gl,Galician,809,pouco
gl,Galician,810,diminuír
gl,Galician,811,irmá
gl,Galician,812,calidade
gl,Galician,813,rapidamente
gl,Galician,814,actuar
gl,Galician,815,preme
gl,Galician,816,preocuparse
gl,Galician,817,aceptar
gl,Galician,818,entrar
gl,Galician,819,mencionar
gl,Galician,820,son
gl,Galician,821,así
gl,Galician,822,planta
gl,Galician,823,movemento
gl,Galician,824,escena
gl,Galician,825,sección
gl,Galician,826,tratamento
gl,Galician,827,desexo
gl,Galician,828,beneficio
gl,Galician,829,interesante
gl,Galician,830,oeste
gl,Galician,831,candidato
gl,Galician,832,achegamento
gl,Galician,833,determinar
gl,Galician,834,recurso
gl,Galician,835,reclamación
gl,Galician,836,resposta
gl,Galician,837,probar a
gl,Galician,838,ordenar
gl,Galician,839,suficiente
gl,Galician,840,tamaño
gl,Galician,841,alguén
gl,Galician,842,coñecemento
gl,Galician,843,máis ben
gl,Galician,844,colgar
gl,Galician,845,deporte
gl,Galician,846,tv
gl,Galician,847,perda
gl,Galician,848,argumentar
gl,Galician,849,esquerda
gl,Galician,850,Nota
gl,Galician,851,reunión
gl,Galician,852,habilidade
gl,Galician,853,tarxeta
gl,Galician,854,sentimento
gl,Galician,855,malia
gl,Galician,856,grao
gl,Galician,857,crime
gl,Galician,858,iso
gl,Galician,859,asinar
gl,Galician,860,ocorrer
gl,Galician,861,imaxina
gl,Galician,862,votar
gl,Galician,863,cerca
gl,Galician,864,rei
gl,Galician,865,caixa
gl,Galician,866,presente
gl,Galician,867,figura
gl,Galician,868,sete
gl,Galician,869,estranxeira
gl,Galician,870,rir
gl,Galician,871,enfermidade
gl,Galician,872,señora
gl,Galician,873,máis aló
gl,Galician,874,discutir
gl,Galician,875,rematar
gl,Galician,876,deseño
gl,Galician,877,preocupación
gl,Galician,878,balón
gl,Galician,879,leste
gl,Galician,880,recoñecer
gl,Galician,881,aplicar
gl,Galician,882,preparar
gl,Galician,883,rede
gl,Galician,884,enorme
gl,Galician,885,éxito
gl,Galician,886,distrito
gl,Galician,887,cunca
gl,Galician,888,nome
gl,Galician,889,físico
gl,Galician,890,crecemento
gl,Galician,891,subir
gl,Galician,892,ola
gl,Galician,893,estándar
gl,Galician,894,forza
gl,Galician,895,asinar
gl,Galician,896,ventilador
gl,Galician,897,teoría
gl,Galician,898,persoal
gl,Galician,899,ferido
gl,Galician,900,legal
gl,Galician,901,setembro
gl,Galician,902,conxunto
gl,Galician,903,fóra
gl,Galician,904,et
gl,Galician,905,estratexia
gl,Galician,906,claramente
gl,Galician,907,propiedade
gl,Galician,908,deitar
gl,Galician,909,final
gl,Galician,910,autoridade
gl,Galician,911,perfecto
gl,Galician,912,método
gl,Galician,913,rexión
gl,Galician,914,xa que
gl,Galician,915,impacto
gl,Galician,916,indicar
gl,Galician,917,seguro
gl,Galician,918,comité
gl,Galician,919,suposto
gl,Galician,920,soño
gl,Galician,921,formación
gl,Galician,922,merda
gl,Galician,923,central
gl,Galician,924,opción
gl,Galician,925,oito
gl,Galician,926,particularmente
gl,Galician,927,completamente
gl,Galician,928,opinión
gl,Galician,929,principal
gl,Galician,930,dez
gl,Galician,931,entrevista
gl,Galician,932,existir
gl,Galician,933,quitar
gl,Galician,934,escuro
gl,Galician,935,xogar
gl,Galician,936,unión
gl,Galician,937,profesor
gl,Galician,938,presión
gl,Galician,939,propósito
gl,Galician,940,etapa
gl,Galician,941,azul
gl,Galician,942,ela mesma
gl,Galician,943,sol
gl,Galician,944,dor
gl,Galician,945,artista
gl,Galician,946,empregado
gl,Galician,947,evitar
gl,Galician,948,conta
gl,Galician,949,liberar
gl,Galician,950,fondo
gl,Galician,951,ambiente
gl,Galician,952,tratar
gl,Galician,953,específico
gl,Galician,954,versión
gl,Galician,955,tiro
gl,Galician,956,odio
gl,Galician,957,realidade
gl,Galician,958,visita
gl,Galician,959,club
gl,Galician,960,xustiza
gl,Galician,961,río
gl,Galician,962,cerebro
gl,Galician,963,memoria
gl,Galician,964,rocha
gl,Galician,965,falar
gl,Galician,966,cámara
gl,Galician,967,global
gl,Galician,968,varios
gl,Galician,969,chegar
gl,Galician,970,aviso
gl,Galician,971,pouco
gl,Galician,972,detalle
gl,Galician,973,reto
gl,Galician,974,argumento
gl,Galician,975,lote
gl,Galician,976,ninguén
gl,Galician,977,arma
gl,Galician,978,mellor
gl,Galician,979,estación
gl,Galician,980,illa
gl,Galician,981,absolutamente
gl,Galician,982,en cambio
gl,Galician,983,discusión
gl,Galician,984,en cambio
gl,Galician,985,afectar
gl,Galician,986,deseño
gl,Galician,987,pouco
gl,Galician,988,de todos os xeitos
gl,Galician,989,responder
gl,Galician,990,control
gl,Galician,991,problemas
gl,Galician,992,conversación
gl,Galician,993,xestionar
gl,Galician,994,pechar
gl,Galician,995,data
gl,Galician,996,público
gl,Galician,997,exército
gl,Galician,998,arriba
gl,Galician,999,publicación
gl,Galician,1000,cargar
gl,Galician,1001,asento
gl,Galician,1002,asumir
gl,Galician,1003,escritor
gl,Galician,1004,realizar
gl,Galician,1005,crédito
gl,Galician,1006,verde
gl,Galician,1007,matrimonio
gl,Galician,1008,operación
gl,Galician,1009,por suposto
gl,Galician,1010,durmir
gl,Galician,1011,necesario
gl,Galician,1012,revelar
gl,Galician,1013,axente
gl,Galician,1014,acceso
gl,Galician,1015,bar
gl,Galician,1016,debate
gl,Galician,1017,perna
gl,Galician,1018,conter
gl,Galician,1019,bater
gl,Galician,1020,xenial
gl,Galician,1021,democrático
gl,Galician,1022,frío
gl,Galician,1023,vidro
gl,Galician,1024,mellorar
gl,Galician,1025,adulto
gl,Galician,1026,comercio
gl,Galician,1027,relixioso
gl,Galician,1028,cabeza
gl,Galician,1029,revisión
gl,Galician,1030,amable
gl,Galician,1031,enderezo
gl,Galician,1032,asociación
gl,Galician,1033,medida
gl,Galician,1034,stock
gl,Galician,1035,gas
gl,Galician,1036,profundo
gl,Galician,1037,avogado
gl,Galician,1038,produción
gl,Galician,1039,relacionar
gl,Galician,1040,medio
gl,Galician,1041,xestión
gl,Galician,1042,orixinal
gl,Galician,1043,vítima
gl,Galician,1044,cancro
gl,Galician,1045,fala
gl,Galician,1046,particular
gl,Galician,1047,xuízo
gl,Galician,1048,ningún
gl,Galician,1049,elemento
gl,Galician,1050,peso
gl,Galician,1051,mañá
gl,Galician,1052,paso
gl,Galician,1053,positivo
gl,Galician,1054,forma
gl,Galician,1055,cidadán
gl,Galician,1056,estudar
gl,Galician,1057,viaxe
gl,Galician,1058,establecer
gl,Galician,1059,executivo
gl,Galician,1060,política
gl,Galician,1061,pau
gl,Galician,1062,cliente
gl,Galician,1063,xestor
gl,Galician,1064,máis ben
gl,Galician,1065,publicar
gl,Galician,1066,popular
gl,Galician,1067,cantar
gl,Galician,1068,adiante
gl,Galician,1069,conferencia
gl,Galician,1070,total
gl,Galician,1071,descubrir
gl,Galician,1072,rápido
gl,Galician,1073,base
gl,Galician,1074,dirección
gl,Galician,1075,domingo
gl,Galician,1076,manter
gl,Galician,1077,pasado
gl,Galician,1078,maioría
gl,Galician,1079,paz
gl,Galician,1080,cea
gl,Galician,1081,compañeiro
gl,Galician,1082,usuario
gl,Galician,1083,arriba
gl,Galician,1084,voar
gl,Galician,1085,bolsa
gl,Galician,1086,polo tanto
gl,Galician,1087,ricos
gl,Galician,1088,individual
gl,Galician,1089,duro
gl,Galician,1090,propietario
gl,Galician,1091,deberá
gl,Galician,1092,dentro
gl,Galician,1093,elector
gl,Galician,1094,ferramenta
gl,Galician,1095,xuño
gl,Galician,1096,lonxe
gl,Galician,1097,maio
gl,Galician,1098,montaña
gl,Galician,1099,rango
gl,Galician,1100,adestrador
gl,Galician,1101,medo
gl,Galician,1102,venres
gl,Galician,1103,avogado
gl,Galician,1104,a non ser que
gl,Galician,1105,nin tampouco
gl,Galician,1106,experto
gl,Galician,1107,estrutura
gl,Galician,1108,orzamento
gl,Galician,1109,seguro
gl,Galician,1110,texto
gl,Galician,1111,liberdade
gl,Galician,1112,tolo
gl,Galician,1113,lector
gl,Galician,1114,estilo
gl,Galician,1115,a través de
gl,Galician,1116,marcha
gl,Galician,1117,máquina
gl,Galician,1118,novembro
gl,Galician,1119,xeración
gl,Galician,1120,ingresos
gl,Galician,1121,nacido
gl,Galician,1122,admitir
gl,Galician,1123,ola
gl,Galician,1124,en
gl,Galician,1125,mar
gl,Galician,1126,ben
gl,Galician,1127,boca
gl,Galician,1128,en todo
gl,Galician,1129,propio
gl,Galician,1130,proba
gl,Galician,1131,web
gl,Galician,1132,axitar
gl,Galician,1133,ameaza
gl,Galician,1134,solución
gl,Galician,1135,pecha
gl,Galician,1136,abaixo
gl,Galician,1137,viaxar
gl,Galician,1138,científico
gl,Galician,1139,esconderse
gl,Galician,1140,obviamente
gl,Galician,1141,referencia
gl,Galician,1142,só
gl,Galician,1143,beber
gl,Galician,1144,investigación
gl,Galician,1145,senador
gl,Galician,1146,unidade
gl,Galician,1147,fotografía
gl,Galician,1148,xullo
gl,Galician,1149,televisión
gl,Galician,1150,chave
gl,Galician,1151,sexual
gl,Galician,1152,radio
gl,Galician,1153,previr
gl,Galician,1154,unha vez
gl,Galician,1155,moderno
gl,Galician,1156,senado
gl,Galician,1157,violencia
gl,Galician,1158,tocar
gl,Galician,1159,característica
gl,Galician,1160,público
gl,Galician,1161,noite
gl,Galician,1162,quen
gl,Galician,1163,diante
gl,Galician,1164,salón
gl,Galician,1165,tarefa
gl,Galician,1166,puntuación
gl,Galician,1167,pel
gl,Galician,1168,sufrir
gl,Galician,1169,ancho
gl,Galician,1170,primavera
gl,Galician,1171,experiencia
gl,Galician,1172,civís
gl,Galician,1173,seguridade
gl,Galician,1174,fin de semana
gl,Galician,1175,mentres
gl,Galician,1176,vale
gl,Galician,1177,título
gl,Galician,1178,calor
gl,Galician,1179,normal
gl,Galician,1180,esperanza
gl,Galician,1181,iarda
gl,Galician,1182,dedo
gl,Galician,1183,tenden
gl,Galician,1184,misión
gl,Galician,1185,finalmente
gl,Galician,1186,participante
gl,Galician,1187,hotel
gl,Galician,1188,xuíz
gl,Galician,1189,patrón
gl,Galician,1190,romper
gl,Galician,1191,institución
gl,Galician,1192,fe
gl,Galician,1193,profesional
gl,Galician,1194,reflexo
gl,Galician,1195,folk
gl,Galician,1196,superficie
gl,Galician,1197,caer
gl,Galician,1198,clienta
gl,Galician,1199,bordo
gl,Galician,1200,tradicional
gl,Galician,1201,concello
gl,Galician,1202,dispositivo
gl,Galician,1203,firme
gl,Galician,1204,ambiental
gl,Galician,1205,responsabilidade
gl,Galician,1206,cadeira
gl,Galician,1207,internet
gl,Galician,1208,outubro
gl,Galician,1209,por
gl,Galician,1210,divertido
gl,Galician,1211,inmediatamente
gl,Galician,1212,investimento
gl,Galician,1213,barco
gl,Galician,1214,eficaz
gl,Galician,1215,anterior
gl,Galician,1216,contido
gl,Galician,1217,consumidor
gl,Galician,1218,elemento
gl,Galician,1219,nuclear
gl,Galician,1220,espírito
gl,Galician,1221,directamente
gl,Galician,1222,medo
gl,Galician,1223,definir
gl,Galician,1224,manexar
gl,Galician,1225,pista
gl,Galician,1226,correr
gl,Galician,1227,vento
gl,Galician,1228,falta
gl,Galician,1229,custo
gl,Galician,1230,anunciar
gl,Galician,1231,xornal
gl,Galician,1232,pesado
gl,Galician,1233,xeo
gl,Galician,1234,colección
gl,Galician,1235,alimentación
gl,Galician,1236,soldado
gl,Galician,1237,só
gl,Galician,1238,gobernador
gl,Galician,1239,peixe
gl,Galician,1240,ombreiro
gl,Galician,1241,culturais
gl,Galician,1242,exitoso
gl,Galician,1243,xusto
gl,Galician,1244,confiar
gl,Galician,1245,de súpeto
gl,Galician,1246,futuro
gl,Galician,1247,interesado
gl,Galician,1248,entregar
gl,Galician,1249,sábado
gl,Galician,1250,editor
gl,Galician,1251,fresco
gl,Galician,1252,calquera
gl,Galician,1253,destruír
gl,Galician,1254,reclamación
gl,Galician,1255,crítico
gl,Galician,1256,acordo
gl,Galician,1257,poderoso
gl,Galician,1258,investigador
gl,Galician,1259,concepto
gl,Galician,1260,dispostos
gl,Galician,1261,banda
gl,Galician,1262,casar
gl,Galician,1263,promesa
gl,Galician,1264,facilmente
gl,Galician,1265,restaurante
gl,Galician,1266,liga
gl,Galician,1267,senior
gl,Galician,1268,capital
gl,Galician,1269,máis
gl,Galician,1270,abril
gl,Galician,1271,potencial
gl,Galician,1272,etc
gl,Galician,1273,rápido
gl,Galician,1274,revista
gl,Galician,1275,estado
gl,Galician,1276,asistir
gl,Galician,1277,substituír
gl,Galician,1278,debido
gl,Galician,1279,Outeiro
gl,Galician,1280,cociña
gl,Galician,1281,acadar
gl,Galician,1282,pantalla
gl,Galician,1283,xeralmente
gl,Galician,1284,erro
gl,Galician,1285,xunto
gl,Galician,1286,folga
gl,Galician,1287,batalla
gl,Galician,1288,lugar
gl,Galician,1289,básico
gl,Galician,1290,moi
gl,Galician,1291,esquina
gl,Galician,1292,obxectivo
gl,Galician,1293,Chofer
gl,Galician,1294,comezo
gl,Galician,1295,relixión
gl,Galician,1296,crise
gl,Galician,1297,contar
gl,Galician,1298,museo
gl,Galician,1299,comprometerse
gl,Galician,1300,comunicación
gl,Galician,1301,asasinato
gl,Galician,1302,golpe
