Rank,English_Reference,Word_A,Word_B,Lang_A,Lang_B,Match_Type,Similarity_Score,Audit_Status
3837,diagnose,diagnosticar,diagnostica,es,ro,Near,0.957,OK
3837,diagnose,diagnosticar,diagnostiquer,ca,fr,Near,0.8,OK
3837,diagnose,diagnosticar,diagnostica,ca,ro,Near,0.957,OK
3837,diagnose,diagnosticar,diagnosticare,es,it,Near,0.96,OK
3837,diagnose,diagnosticar,diagnosticar,es,gl,Perfect,1.0,OK
3837,diagnose,diagnosticar,diagnostica,gl,ro,Near,0.957,OK
3837,diagnose,diagnosticar,diagnostica,pt,ro,Near,0.957,OK
3837,diagnose,diagnosticar,diagnosticar,gl,pt,Perfect,1.0,OK
3837,diagnose,diagnostiquer,diagnostica,fr,ro,Near,0.75,OK
3837,diagnose,diagnosticar,diagnosticar,es,pt,Perfect,1.0,OK
3837,diagnose,diagnosticare,diagnostica,it,ro,Near,0.917,OK
3837,diagnose,diagnosticare,diagnosticar,it,pt,Near,0.96,OK
3837,diagnose,diagnosticar,diagnosticare,gl,it,Near,0.96,OK
3837,diagnose,diagnosticar,diagnosticar,ca,es,Perfect,1.0,OK
3837,diagnose,diagnostiquer,diagnosticare,fr,it,Near,0.769,OK
3837,diagnose,diagnostiquer,diagnosticar,fr,gl,Near,0.8,OK
3837,diagnose,diagnosticar,diagnosticar,ca,gl,Perfect,1.0,OK
3837,diagnose,diagnostiquer,diagnosticar,fr,pt,Near,0.8,OK
3838,precious,preciós,precioso,ca,es,Near,0.8,OK
3838,precious,precioso,precioso,gl,pt,Perfect,1.0,OK
3838,precious,precioso,precioso,es,gl,Perfect,1.0,OK
3838,precious,precioso,prețios,pt,ro,Near,0.8,OK
3838,precious,precioso,prețios,gl,ro,Near,0.8,OK
3838,precious,preciós,prețios,ca,ro,Near,0.714,OK
3838,precious,precioso,prețios,es,ro,Near,0.8,OK
3838,precious,precioso,prezioso,gl,it,Near,0.875,OK
3838,precious,preciós,precioso,ca,gl,Near,0.8,OK
3838,precious,prezioso,prețios,it,ro,Near,0.8,OK
3838,precious,prezioso,precioso,it,pt,Near,0.875,OK
3838,precious,precioso,prezioso,es,it,Near,0.875,OK
3838,precious,precioso,precioso,es,pt,Perfect,1.0,OK
3838,precious,preciós,precioso,ca,pt,Near,0.8,OK
3840,initiate,iniciado,iniziato,es,it,Near,0.75,OK
3840,initiate,iniciar,iniţia,ca,ro,Near,0.769,OK
3840,initiate,iniciar,iniciar,ca,pt,Perfect,1.0,OK
3840,initiate,iniciado,iniciar,es,pt,Near,0.8,OK
3840,initiate,iniziato,iniţia,it,ro,Near,0.714,OK
3840,initiate,iniciar,iniţia,pt,ro,Near,0.769,OK
3840,initiate,iniciar,iniciado,ca,es,Near,0.8,OK
3840,initiate,iniciado,iniţia,es,ro,Near,0.714,OK
3841,fitness,fitness,fitness,it,ro,Perfect,1.0,OK
3841,fitness,fitness,fitness,gl,it,Perfect,1.0,OK
3841,fitness,fitness,fitness,pt,ro,Perfect,1.0,OK
3841,fitness,fitness,fitness,gl,ro,Perfect,1.0,OK
3841,fitness,aptitud,aptitude,ca,fr,Near,0.933,OK
3841,fitness,fitness,fitness,gl,pt,Perfect,1.0,OK
3841,fitness,fitness,fitness,it,pt,Perfect,1.0,OK
3842,restrict,restrinxir,restringir,gl,pt,Near,0.9,OK
3842,restrict,restringir,restringir,es,pt,Perfect,1.0,OK
3842,restrict,restreindre,restrinxir,fr,gl,Near,0.762,OK
3842,restrict,restreindre,restringir,fr,pt,Near,0.762,OK
3842,restrict,restringir,restreindre,es,fr,Near,0.762,OK
3842,restrict,restringir,restrinxir,es,gl,Near,0.9,OK
3842,restrict,restringir,restrânge,pt,ro,Near,0.737,OK
3842,restrict,restringir,restringir,ca,es,Perfect,1.0,OK
3842,restrict,restringir,restrânge,es,ro,Near,0.737,OK
3842,restrict,restringir,restreindre,ca,fr,Near,0.762,OK
3842,restrict,restringir,restringir,ca,pt,Perfect,1.0,OK
3842,restrict,restringir,restrinxir,ca,gl,Near,0.9,OK
3842,restrict,restringir,restrânge,ca,ro,Near,0.737,OK
3843,gulf,Golfo,golfo,es,it,Near,0.8,OK
3843,gulf,Golfo,golfo,es,gl,Near,0.8,OK
3843,gulf,golfe,golfo,fr,it,Near,0.8,OK
3843,gulf,golfe,golfo,fr,pt,Near,0.8,OK
3843,gulf,golf,golfo,ca,it,Near,0.889,OK
3843,gulf,golfo,golf,it,ro,Near,0.889,OK
3843,gulf,golfe,golfo,fr,gl,Near,0.8,OK
3843,gulf,golfe,golf,fr,ro,Near,0.889,OK
3843,gulf,golfo,golf,gl,ro,Near,0.889,OK
3843,gulf,Golfo,golfo,es,pt,Near,0.8,OK
3843,gulf,golfo,golfo,it,pt,Perfect,1.0,OK
3843,gulf,golf,golf,ca,ro,Perfect,1.0,OK
3843,gulf,golfo,golfo,gl,pt,Perfect,1.0,OK
3843,gulf,golfo,golfo,gl,it,Perfect,1.0,OK
3843,gulf,golf,golfo,ca,gl,Near,0.889,OK
3843,gulf,golfo,golf,pt,ro,Near,0.889,OK
3843,gulf,golf,golfo,ca,pt,Near,0.889,OK
3843,gulf,golf,golfe,ca,fr,Near,0.889,OK
3844,advocate,advocat,avocat,ca,ro,Near,0.923,OK
3844,advocate,avogado,advogado,gl,pt,Near,0.933,OK
3844,advocate,advocat,avocat,ca,fr,Near,0.923,OK
3844,advocate,avocat,avvocato,fr,it,Near,0.857,OK
3844,advocate,avvocato,avocat,it,ro,Near,0.857,OK
3844,advocate,advocat,avvocato,ca,it,Near,0.8,OK
3845,mommy,mami,mami,es,ro,Perfect,1.0,OK
3845,mommy,mami,mamá,es,gl,Near,0.75,OK
3845,mommy,mami,mammina,es,it,Near,0.727,OK
3845,mommy,mammina,mami,it,ro,Near,0.727,OK
3845,mommy,mamá,mami,gl,ro,Near,0.75,OK
3846,unexpected,inesperado,inesperado,es,pt,Perfect,1.0,OK
3846,unexpected,inesperado,inesperado,gl,pt,Perfect,1.0,OK
3846,unexpected,inesperat,inesperado,ca,es,Near,0.842,OK
3846,unexpected,inesperat,inesperado,ca,pt,Near,0.842,OK
3846,unexpected,inesperat,inesperado,ca,gl,Near,0.842,OK
3846,unexpected,inesperado,inesperado,es,gl,Perfect,1.0,OK
3848,agricultural,agrícola,agricol,es,ro,Near,0.8,OK
3848,agricultural,agrícola,agricolo,es,it,Near,0.75,OK
3848,agricultural,agricole,agricol,fr,ro,Near,0.933,OK
3848,agricultural,agrícola,agricol,ca,ro,Near,0.8,OK
3848,agricultural,agrícola,agricolo,ca,it,Near,0.75,OK
3848,agricultural,agrícola,agrícolas,ca,gl,Near,0.941,OK
3848,agricultural,agrícola,agricole,ca,fr,Near,0.75,OK
3848,agricultural,agrícolas,agricolo,gl,it,Near,0.706,OK
3848,agricultural,agricole,agrícola,fr,pt,Near,0.75,OK
3848,agricultural,agrícola,agrícola,ca,es,Perfect,1.0,OK
3848,agricultural,agrícola,agricole,es,fr,Near,0.75,OK
3848,agricultural,agrícolas,agricol,gl,ro,Near,0.75,OK
3848,agricultural,agrícolas,agrícola,gl,pt,Near,0.941,OK
3848,agricultural,agricolo,agrícola,it,pt,Near,0.75,OK
3848,agricultural,agricolo,agricol,it,ro,Near,0.933,OK
3848,agricultural,agricole,agricolo,fr,it,Near,0.875,OK
3848,agricultural,agrícola,agrícolas,es,gl,Near,0.941,OK
3848,agricultural,agricole,agrícolas,fr,gl,Near,0.706,OK
3848,agricultural,agrícola,agricol,pt,ro,Near,0.8,OK
3848,agricultural,agrícola,agrícola,es,pt,Perfect,1.0,OK
3848,agricultural,agrícola,agrícola,ca,pt,Perfect,1.0,OK
3849,sacrifice,sacrifici,sacrificiu,ca,ro,Near,0.947,OK
3849,sacrifice,sacrifici,sacrifício,ca,pt,Near,0.842,OK
3849,sacrifice,sacrificio,sacrificiu,gl,ro,Near,0.9,OK
3849,sacrifice,sacrificio,sacrifício,it,pt,Near,0.9,OK
3849,sacrifice,sacrifício,sacrificiu,pt,ro,Near,0.8,OK
3849,sacrifice,sacrifice,sacrifício,fr,pt,Near,0.737,OK
3849,sacrifice,sacrifice,sacrificiu,fr,ro,Near,0.842,OK
3849,sacrifice,sacrificio,sacrifício,gl,pt,Near,0.9,OK
3849,sacrifice,sacrifici,sacrifice,ca,fr,Near,0.889,OK
3849,sacrifice,sacrifici,sacrificio,ca,it,Near,0.947,OK
3849,sacrifice,sacrifice,sacrificio,fr,gl,Near,0.842,OK
3849,sacrifice,sacrificio,sacrificiu,es,ro,Near,0.9,OK
3849,sacrifice,sacrificio,sacrifice,es,fr,Near,0.842,OK
3849,sacrifice,sacrificio,sacrifício,es,pt,Near,0.9,OK
3849,sacrifice,sacrifici,sacrificio,ca,es,Near,0.947,OK
3849,sacrifice,sacrifici,sacrificio,ca,gl,Near,0.947,OK
3849,sacrifice,sacrifice,sacrificio,fr,it,Near,0.842,OK
3849,sacrifice,sacrificio,sacrificio,es,gl,Perfect,1.0,OK
3849,sacrifice,sacrificio,sacrificio,es,it,Perfect,1.0,OK
3849,sacrifice,sacrificio,sacrificio,gl,it,Perfect,1.0,OK
3849,sacrifice,sacrificio,sacrificiu,it,ro,Near,0.9,OK
3850,spectrum,spettro,spectru,it,ro,Near,0.714,OK
3850,spectrum,espectro,espectro,gl,pt,Perfect,1.0,OK
3850,spectrum,espectro,spectru,es,ro,Near,0.8,OK
3850,spectrum,spectre,espectro,fr,gl,Near,0.8,OK
3850,spectrum,espectro,spettro,es,it,Near,0.8,OK
3850,spectrum,espectro,spectru,pt,ro,Near,0.8,OK
3850,spectrum,spectre,spettro,fr,it,Near,0.714,OK
3850,spectrum,spectre,espectro,fr,pt,Near,0.8,OK
3850,spectrum,espectro,espectro,es,gl,Perfect,1.0,OK
3850,spectrum,espectro,espectro,es,pt,Perfect,1.0,OK
3850,spectrum,espectre,espectro,ca,pt,Near,0.875,OK
3850,spectrum,spectre,spectru,fr,ro,Near,0.857,OK
3850,spectrum,espectro,spectre,es,fr,Near,0.8,OK
3850,spectrum,espectre,spectru,ca,ro,Near,0.8,OK
3850,spectrum,espectre,espectro,ca,gl,Near,0.875,OK
3850,spectrum,espectre,spectre,ca,fr,Near,0.933,OK
3850,spectrum,espectre,espectro,ca,es,Near,0.875,OK
3850,spectrum,spettro,espectro,it,pt,Near,0.8,OK
3850,spectrum,espectro,spectru,gl,ro,Near,0.8,OK
3850,spectrum,espectro,spettro,gl,it,Near,0.8,OK
3851,dragon,dragon,dragón,fr,gl,Near,0.833,OK
3851,dragon,dragon,Drago,fr,it,Near,0.727,OK
3851,dragon,Drago,Dragão,it,pt,Near,0.909,OK
3852,bacteria,bacteris,batteri,ca,it,Near,0.8,OK
3852,bacteria,bacterias,bacterii,es,ro,Near,0.824,OK
3852,bacteria,bacteris,bacterii,ca,ro,Near,0.875,OK
3852,bacteria,bacteris,bactérias,ca,pt,Near,0.824,OK
3852,bacteria,batteri,bacterii,it,ro,Near,0.8,OK
3852,bacteria,bacteris,bacterias,ca,es,Near,0.941,OK
3852,bacteria,bactérias,bacterii,pt,ro,Near,0.706,OK
3852,bacteria,bacterias,bactérias,gl,pt,Near,0.889,OK
3852,bacteria,bacterias,bacterii,gl,ro,Near,0.824,OK
3852,bacteria,bacterias,batteri,gl,it,Near,0.75,OK
3852,bacteria,bactéries,bacterii,fr,ro,Near,0.706,OK
3852,bacteria,bacteris,bacterias,ca,gl,Near,0.941,OK
3852,bacteria,bacterias,bacterias,es,gl,Perfect,1.0,OK
3852,bacteria,bactéries,bacterias,fr,gl,Near,0.778,OK
3852,bacteria,bacteris,bactéries,ca,fr,Near,0.824,OK
3852,bacteria,bacterias,batteri,es,it,Near,0.75,OK
3852,bacteria,bacterias,bactéries,es,fr,Near,0.778,OK
3852,bacteria,bactéries,bactérias,fr,pt,Near,0.889,OK
3852,bacteria,bacterias,bactérias,es,pt,Near,0.889,OK
3853,shore,Costa,Costa,gl,pt,Perfect,1.0,OK
3853,shore,Costa,costa,gl,it,Near,0.8,OK
3853,shore,costa,Costa,it,pt,Near,0.8,OK
3854,pastor,pastore,pastor,it,ro,Near,0.923,OK
3854,pastor,pastor,pastor,es,gl,Perfect,1.0,OK
3854,pastor,pastor,pastor,gl,ro,Perfect,1.0,OK
3854,pastor,pastor,pastor,ca,pt,Perfect,1.0,OK
3854,pastor,pastor,pastor,ca,es,Perfect,1.0,OK
3854,pastor,pastor,pastore,es,it,Near,0.923,OK
3854,pastor,pastor,pastor,ca,gl,Perfect,1.0,OK
3854,pastor,pastor,pastor,es,pt,Perfect,1.0,OK
3854,pastor,pastor,pastor,gl,pt,Perfect,1.0,OK
3854,pastor,pastor,pastor,pt,ro,Perfect,1.0,OK
3854,pastor,pastor,pastore,gl,it,Near,0.923,OK
3854,pastor,pastore,pastor,it,pt,Near,0.923,OK
3854,pastor,pasteur,pastore,fr,it,Near,0.714,OK
3854,pastor,pastor,pasteur,es,fr,Near,0.769,OK
3854,pastor,pastor,pastore,ca,it,Near,0.923,OK
3854,pastor,pastor,pasteur,ca,fr,Near,0.769,OK
3854,pastor,pasteur,pastor,fr,ro,Near,0.769,OK
3854,pastor,pasteur,pastor,fr,pt,Near,0.769,OK
3854,pastor,pasteur,pastor,fr,gl,Near,0.769,OK
3854,pastor,pastor,pastor,es,ro,Perfect,1.0,OK
3854,pastor,pastor,pastor,ca,ro,Perfect,1.0,OK
3856,ship,nave,navă,it,ro,Near,0.75,OK
3857,adequate,adecuado,adeguato,es,it,Near,0.75,OK
3857,adequate,adecuado,adequado,gl,pt,Near,0.875,OK
3857,adequate,adecuado,adeguato,gl,it,Near,0.75,OK
3857,adequate,adequat,adecvat,ca,ro,Near,0.714,OK
3857,adequate,adequat,adeguato,ca,it,Near,0.8,OK
3857,adequate,adequat,adequado,ca,pt,Near,0.8,OK
3857,adequate,adequat,adéquat,ca,fr,Near,0.857,OK
3857,adequate,adecuado,adecuado,es,gl,Perfect,1.0,OK
3857,adequate,adeguato,adequado,it,pt,Near,0.75,OK
3857,adequate,adecuado,adequado,es,pt,Near,0.875,OK
3858,rape,violació,violación,ca,es,Near,0.941,OK
3858,rape,stupro,estupro,it,pt,Near,0.923,OK
3858,rape,violació,violación,ca,gl,Near,0.941,OK
3859,addition,adición,adición,es,gl,Perfect,1.0,OK
3859,addition,addició,adición,ca,es,Near,0.857,OK
3859,addition,addició,adición,ca,gl,Near,0.857,OK
3860,tackle,abordar,aborda,ca,ro,Near,0.923,OK
3860,tackle,abordar,abordar,ca,gl,Perfect,1.0,OK
3860,tackle,abordar,aborda,gl,ro,Near,0.923,OK
3861,occupation,ocupación,ocupaţie,gl,ro,Near,0.706,OK
3861,occupation,occupazione,ocupaţie,it,ro,Near,0.737,OK
3861,occupation,ocupación,ocupaţie,es,ro,Near,0.706,OK
3861,occupation,ocupación,ocupación,es,gl,Perfect,1.0,OK
3861,occupation,Occupation,occupazione,fr,it,Near,0.762,OK
3861,occupation,ocupació,ocupaţie,ca,ro,Near,0.75,OK
3861,occupation,ocupació,ocupación,ca,es,Near,0.941,OK
3861,occupation,ocupació,ocupación,ca,gl,Near,0.941,OK
3862,compose,compondre,comporre,ca,it,Near,0.824,OK
3862,compose,componer,composer,es,fr,Near,0.875,OK
3862,compose,compondre,compor,ca,pt,Near,0.8,OK
3862,compose,composer,compoñer,fr,gl,Near,0.875,OK
3862,compose,composer,comporre,fr,it,Near,0.75,OK
3862,compose,compoñer,comporre,gl,it,Near,0.75,OK
3862,compose,composer,compor,fr,pt,Near,0.857,OK
3862,compose,compoñer,compor,gl,pt,Near,0.857,OK
3862,compose,componer,compoñer,es,gl,Near,0.875,OK
3862,compose,componer,comporre,es,it,Near,0.75,OK
3862,compose,componer,compor,es,pt,Near,0.857,OK
3862,compose,comporre,compor,it,pt,Near,0.857,OK
3862,compose,compondre,composer,ca,fr,Near,0.706,OK
3862,compose,compondre,componer,ca,es,Near,0.824,OK
3862,compose,compondre,compoñer,ca,gl,Near,0.706,OK
3864,brave,coraggioso,corajoso,it,pt,Near,0.778,OK
3864,brave,corajoso,curajos,pt,ro,Near,0.8,OK
3864,brave,valent,valente,ca,gl,Near,0.923,OK
3865,military,militare,militar,it,ro,Near,0.933,OK
3865,military,militare,militares,it,pt,Near,0.941,OK
3865,military,militar,militare,es,it,Near,0.933,OK
3865,military,militar,militaire,es,fr,Near,0.875,OK
3865,military,militar,militares,es,pt,Near,0.875,OK
3865,military,militar,militares,gl,pt,Near,0.875,OK
3865,military,militar,militare,gl,it,Near,0.933,OK
3865,military,militaire,militar,fr,ro,Near,0.875,OK
3865,military,militaire,militares,fr,pt,Near,0.889,OK
3865,military,militares,militar,pt,ro,Near,0.875,OK
3865,military,militaire,militar,fr,gl,Near,0.875,OK
3865,military,militar,militar,es,ro,Perfect,1.0,OK
3865,military,militar,militar,ca,es,Perfect,1.0,OK
3865,military,militar,militar,ca,gl,Perfect,1.0,OK
3865,military,militar,militar,gl,ro,Perfect,1.0,OK
3865,military,militar,militar,es,gl,Perfect,1.0,OK
3865,military,militar,militar,ca,ro,Perfect,1.0,OK
3865,military,militar,militaire,ca,fr,Near,0.875,OK
3865,military,militar,militares,ca,pt,Near,0.875,OK
3865,military,militar,militare,ca,it,Near,0.933,OK
3865,military,militaire,militare,fr,it,Near,0.941,OK
3866,stimulus,estímulo,estímulo,es,pt,Perfect,1.0,OK
3866,stimulus,estímulo,stimul,gl,ro,Near,0.714,OK
3866,stimulus,stimulus,stimul,fr,ro,Near,0.857,OK
3866,stimulus,estímul,stimul,ca,ro,Near,0.769,OK
3866,stimulus,estímulo,stimul,es,ro,Near,0.714,OK
3866,stimulus,stimolo,stimul,it,ro,Near,0.769,OK
3866,stimulus,estímulo,estímulo,gl,pt,Perfect,1.0,OK
3866,stimulus,estímulo,stimul,pt,ro,Near,0.714,OK
3866,stimulus,estímul,estímulo,ca,gl,Near,0.933,OK
3866,stimulus,estímul,estímulo,ca,pt,Near,0.933,OK
3866,stimulus,estímul,estímulo,ca,es,Near,0.933,OK
3866,stimulus,estímulo,estímulo,es,gl,Perfect,1.0,OK
3867,patent,brevetto,brevet,it,ro,Near,0.857,OK
3867,patent,patentar,patente,es,pt,Near,0.8,OK
3867,patent,patent,patente,ca,gl,Near,0.923,OK
3867,patent,patent,patentar,ca,es,Near,0.857,OK
3867,patent,brevet,brevetto,fr,it,Near,0.857,OK
3867,patent,patentar,patente,es,gl,Near,0.8,OK
3867,patent,patent,patente,ca,pt,Near,0.923,OK
3867,patent,brevet,brevet,fr,ro,Perfect,1.0,OK
3867,patent,patente,patente,gl,pt,Perfect,1.0,OK
3868,powder,poudre,pudra,fr,ro,Near,0.727,OK
3869,harsh,duro,duro,gl,it,Perfect,1.0,OK
3869,harsh,duro,duro,es,gl,Perfect,1.0,OK
3869,harsh,duro,duro,es,it,Perfect,1.0,OK
3870,chaos,caos,caos,gl,it,Perfect,1.0,OK
3870,chaos,caos,haos,it,ro,Near,0.75,OK
3870,chaos,caos,haos,pt,ro,Near,0.75,OK
3870,chaos,caos,caos,es,it,Perfect,1.0,OK
3870,chaos,caos,caos,es,pt,Perfect,1.0,OK
3870,chaos,caos,caos,es,gl,Perfect,1.0,OK
3870,chaos,caos,caos,it,pt,Perfect,1.0,OK
3870,chaos,caos,caos,gl,pt,Perfect,1.0,OK
3870,chaos,caos,haos,gl,ro,Near,0.75,OK
3870,chaos,Chaos,haos,ca,ro,Near,0.889,OK
3870,chaos,caos,haos,es,ro,Near,0.75,OK
3871,kit,kit,kit,ca,gl,Perfect,1.0,OK
3871,kit,kit,kit,ca,pt,Perfect,1.0,OK
3871,kit,kit,kit,ca,it,Perfect,1.0,OK
3871,kit,kit,kit,gl,pt,Perfect,1.0,OK
3871,kit,kit,kit,gl,it,Perfect,1.0,OK
3871,kit,kit,kit,it,pt,Perfect,1.0,OK
3872,this,isto,isto,gl,pt,Perfect,1.0,OK
3873,piano,piano,pian,es,ro,Near,0.889,OK
3873,piano,piano,pian,ca,ro,Near,0.889,OK
3873,piano,piano,pian,fr,ro,Near,0.889,OK
3873,piano,piano,pian,gl,ro,Near,0.889,OK
3873,piano,piano,pian,pt,ro,Near,0.889,OK
3873,piano,piano,piano,ca,gl,Perfect,1.0,OK
3873,piano,piano,piano,gl,pt,Perfect,1.0,OK
3873,piano,piano,piano,es,gl,Perfect,1.0,OK
3873,piano,piano,piano,es,fr,Perfect,1.0,OK
3873,piano,piano,piano,es,pt,Perfect,1.0,OK
3873,piano,piano,piano,ca,pt,Perfect,1.0,OK
3873,piano,piano,piano,fr,pt,Perfect,1.0,OK
3873,piano,piano,piano,fr,gl,Perfect,1.0,OK
3873,piano,piano,piano,ca,es,Perfect,1.0,OK
3873,piano,piano,piano,ca,fr,Perfect,1.0,OK
3874,surprisingly,sorprenentment,surpreendentemente,ca,pt,Near,0.812,OK
3874,surprisingly,sorprendentemente,surpreendentemente,gl,pt,Near,0.914,OK
3874,surprisingly,sorprendentemente,surpreendentemente,it,pt,Near,0.914,OK
3874,surprisingly,sorprenentment,sorprendentemente,ca,it,Near,0.903,OK
3874,surprisingly,sorprenentment,sorprendentemente,ca,gl,Near,0.903,OK
3874,surprisingly,sorprendentemente,sorprendentemente,gl,it,Perfect,1.0,OK
3875,lend,prestar,prestar,ca,es,Perfect,1.0,OK
3875,lend,prestar,prestar,ca,gl,Perfect,1.0,OK
3875,lend,prestar,emprestar,es,pt,Near,0.875,OK
3875,lend,prestar,emprestar,gl,pt,Near,0.875,OK
3875,lend,prestar,prestar,es,gl,Perfect,1.0,OK
3875,lend,prestar,prestare,es,it,Near,0.933,OK
3875,lend,prestar,emprestar,ca,pt,Near,0.875,OK
3875,lend,prestar,prestare,gl,it,Near,0.933,OK
3875,lend,prestare,emprestar,it,pt,Near,0.824,OK
3875,lend,prestar,prestare,ca,it,Near,0.933,OK
3876,correctly,correctamente,corretamente,gl,pt,Near,0.96,OK
3876,correctly,correctamente,correttamente,es,it,Near,0.923,OK
3876,correctly,correctamente,corretamente,es,pt,Near,0.96,OK
3876,correctly,correctement,correttamente,fr,it,Near,0.8,OK
3876,correctly,correctement,corretamente,fr,pt,Near,0.833,OK
3876,correctly,correctament,correttamente,ca,it,Near,0.88,OK
3876,correctly,correctament,correctement,ca,fr,Near,0.917,OK
3876,correctly,correctament,correctamente,ca,es,Near,0.96,OK
3876,correctly,correctamente,correctement,es,fr,Near,0.88,OK
3876,correctly,correctamente,correttamente,gl,it,Near,0.923,OK
3876,correctly,correctement,correctamente,fr,gl,Near,0.88,OK
3876,correctly,correctament,corretamente,ca,pt,Near,0.917,OK
3876,correctly,correctament,correctamente,ca,gl,Near,0.96,OK
3876,correctly,correctamente,correctamente,es,gl,Perfect,1.0,OK
3876,correctly,correttamente,corretamente,it,pt,Near,0.96,OK
3877,project,projecte,proyecto,ca,es,Near,0.75,OK
3877,project,projecte,proxecto,ca,gl,Near,0.75,OK
3877,project,projecte,projet,ca,fr,Near,0.857,OK
3877,project,proyecto,proxecto,es,gl,Near,0.875,OK
3877,project,progetto,projeto,it,pt,Near,0.8,OK
3877,project,projeto,proiect,pt,ro,Near,0.714,OK
3877,project,projet,projeto,fr,pt,Near,0.923,OK
3877,project,projet,proxecto,fr,gl,Near,0.714,OK
3877,project,proxecto,progetto,gl,it,Near,0.75,OK
3877,project,projet,progetto,fr,it,Near,0.714,OK
3877,project,projecte,projeto,ca,pt,Near,0.8,OK
3877,project,projecte,proiect,ca,ro,Near,0.8,OK
3877,project,proyecto,progetto,es,it,Near,0.75,OK
3877,project,projet,proiect,fr,ro,Near,0.769,OK
3877,project,proyecto,projet,es,fr,Near,0.714,OK
3877,project,proyecto,projeto,es,pt,Near,0.8,OK
3877,project,proyecto,proiect,es,ro,Near,0.8,OK
3877,project,proxecto,proiect,gl,ro,Near,0.8,OK
3877,project,proxecto,projeto,gl,pt,Near,0.8,OK
3878,govern,gobernar,governare,gl,it,Near,0.824,OK
3878,govern,gouverne,guvernează,fr,ro,Near,0.778,OK
3878,govern,governar,governare,ca,it,Near,0.941,OK
3878,govern,governare,governo,it,pt,Near,0.75,OK
3878,govern,governar,governo,ca,pt,Near,0.8,OK
3878,govern,gouverne,governo,fr,pt,Near,0.8,OK
3878,govern,gouverne,governare,fr,it,Near,0.824,OK
3878,govern,governar,gobernar,ca,gl,Near,0.875,OK
3878,govern,governar,gouverne,ca,fr,Near,0.75,OK
3879,modest,Modest,modeste,ca,fr,Near,0.769,OK
3879,modest,modesto,modest,es,ro,Near,0.923,OK
3879,modest,Modest,modesto,ca,gl,Near,0.769,OK
3879,modest,modeste,modesto,fr,pt,Near,0.857,OK
3879,modest,Modest,modesto,ca,pt,Near,0.769,OK
3879,modest,modesto,modest,it,ro,Near,0.923,OK
3879,modest,Modest,modesto,ca,it,Near,0.769,OK
3879,modest,modesto,modest,gl,ro,Near,0.923,OK
3879,modest,modesto,modest,pt,ro,Near,0.923,OK
3879,modest,Modest,modesto,ca,es,Near,0.769,OK
3879,modest,modeste,modest,fr,ro,Near,0.923,OK
3879,modest,modeste,modesto,fr,gl,Near,0.857,OK
3879,modest,modesto,modeste,es,fr,Near,0.857,OK
3879,modest,modesto,modesto,gl,pt,Perfect,1.0,OK
3879,modest,modesto,modesto,es,it,Perfect,1.0,OK
3879,modest,modesto,modesto,gl,it,Perfect,1.0,OK
3879,modest,Modest,modest,ca,ro,Near,0.833,OK
3879,modest,modeste,modesto,fr,it,Near,0.857,OK
3879,modest,modesto,modesto,it,pt,Perfect,1.0,OK
3879,modest,modesto,modesto,es,pt,Perfect,1.0,OK
3879,modest,modesto,modesto,es,gl,Perfect,1.0,OK
3880,shared,compartido,compartilhado,es,pt,Near,0.87,OK
3880,shared,compartit,impartit,ca,ro,Near,0.824,OK
3880,shared,compartida,compartilhado,gl,pt,Near,0.783,OK
3880,shared,compartit,compartido,ca,es,Near,0.842,OK
3880,shared,compartit,compartilhado,ca,pt,Near,0.727,OK
3880,shared,compartido,compartida,es,gl,Near,0.9,OK
3880,shared,compartit,compartida,ca,gl,Near,0.842,OK
3881,psychologist,psicólogo,psiholog,es,ro,Near,0.706,OK
3881,psychologist,psicólogo,psicólogo,es,pt,Perfect,1.0,OK
3881,psychologist,psicologo,psicólogo,it,pt,Near,0.889,OK
3881,psychologist,psicóloga,psicologo,gl,it,Near,0.778,OK
3881,psychologist,psicóloga,psiholog,gl,ro,Near,0.706,OK
3881,psychologist,psychologue,psiholog,fr,ro,Near,0.737,OK
3881,psychologist,psicólogo,psicologo,es,it,Near,0.889,OK
3881,psychologist,psicòleg,psicologo,ca,it,Near,0.706,OK
3881,psychologist,psicólogo,psicóloga,es,gl,Near,0.889,OK
3881,psychologist,psicòleg,psicóloga,ca,gl,Near,0.706,OK
3881,psychologist,psicòleg,psicólogo,ca,pt,Near,0.706,OK
3881,psychologist,psicòleg,psicólogo,ca,es,Near,0.706,OK
3881,psychologist,psicólogo,psiholog,pt,ro,Near,0.706,OK
3881,psychologist,psicóloga,psicólogo,gl,pt,Near,0.889,OK
3881,psychologist,psicologo,psiholog,it,ro,Near,0.824,OK
3882,servant,servidor,serviteur,es,fr,Near,0.706,OK
3882,servant,serviteur,servitor,fr,ro,Near,0.824,OK
3882,servant,servidor,servo,es,it,Near,0.769,OK
3882,servant,servidor,servitor,es,ro,Near,0.875,OK
3882,servant,servidor,servo,es,pt,Near,0.769,OK
3882,servant,servo,servitor,pt,ro,Near,0.769,OK
3882,servant,servo,servitor,it,ro,Near,0.769,OK
3882,servant,servo,servo,it,pt,Perfect,1.0,OK
3884,elevator,ascensor,ascensore,ca,it,Near,0.941,OK
3884,elevator,ascensor,ascenseur,ca,fr,Near,0.824,OK
3884,elevator,ascensor,ascenseur,es,fr,Near,0.824,OK
